ticket_id,customer_id,created_date,category,priority,status,resolution_time_hours,satisfaction_score,ticket_text
TKT_00001638,CUST_001413,2024-05-27,billing,medium,resolved,47.0,3.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00001639,CUST_001413,2023-04-27,performance,low,resolved,93.0,1.0,System is very slow during peak hours. Reports take forever to load.
TKT_00001640,CUST_006066,2023-10-07,billing,medium,resolved,35.0,4.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00001641,CUST_006066,2024-05-22,billing,high,closed,7.0,4.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00001642,CUST_006066,2023-12-04,data_export,low,resolved,74.0,2.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00001643,CUST_006066,2022-08-28,account_access,high,closed,6.0,3.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00001644,CUST_006066,2023-10-21,technical_issue,low,resolved,61.0,4.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00001645,CUST_000803,2022-12-29,account_access,high,resolved,5.0,3.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00001646,CUST_000803,2023-06-11,data_export,low,resolved,81.0,2.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00001647,CUST_000803,2024-05-13,bug_report,low,resolved,69.0,4.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00001648,CUST_000803,2024-07-18,performance,medium,resolved,45.0,3.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00001649,CUST_007314,2024-03-10,data_export,low,closed,75.0,3.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00001650,CUST_007314,2024-01-01,training,medium,resolved,25.0,2.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00001651,CUST_007314,2024-06-02,data_export,medium,resolved,34.0,3.0,Export format is missing some columns we need. Can this be customized?
TKT_00001652,CUST_007314,2023-06-25,integration_help,low,closed,66.0,3.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00001653,CUST_007314,2024-04-09,training,medium,resolved,44.0,3.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00001654,CUST_000488,2024-04-09,integration_help,medium,resolved,39.0,3.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00001655,CUST_000488,2023-01-06,account_access,low,closed,55.0,2.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00001656,CUST_000488,2024-07-11,technical_issue,medium,resolved,36.0,2.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00001657,CUST_000488,2023-01-05,account_access,medium,closed,19.0,3.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00001658,CUST_001239,2024-04-19,billing,urgent,resolved,1.0,5.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00001659,CUST_009248,2024-06-11,bug_report,low,resolved,34.0,3.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00001660,CUST_009248,2024-02-01,data_export,high,resolved,7.0,4.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00001661,CUST_009248,2024-01-08,integration_help,low,closed,53.0,3.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00001662,CUST_004590,2024-08-18,performance,medium,resolved,47.0,3.0,System is very slow during peak hours. Reports take forever to load.
TKT_00001663,CUST_004590,2023-04-01,bug_report,low,resolved,86.0,2.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00001664,CUST_006032,2023-01-09,training,medium,resolved,33.0,3.0,New team members need training on advanced features. Do you offer sessions?
TKT_00001665,CUST_006032,2023-01-07,data_export,medium,resolved,40.0,3.0,Export format is missing some columns we need. Can this be customized?
TKT_00001666,CUST_006032,2023-08-16,feature_request,low,resolved,41.0,4.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00001667,CUST_006032,2023-08-02,integration_help,high,closed,15.0,3.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00001668,CUST_006032,2024-06-11,data_export,medium,resolved,41.0,2.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00001669,CUST_005449,2024-07-26,account_access,high,resolved,14.0,4.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00001670,CUST_005449,2024-06-18,technical_issue,low,closed,70.0,4.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00001671,CUST_005449,2022-10-21,data_export,medium,closed,47.0,3.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00001672,CUST_009469,2023-08-13,technical_issue,low,resolved,28.0,3.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00001673,CUST_001411,2023-12-20,billing,medium,resolved,34.0,2.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00001674,CUST_001411,2023-08-31,training,medium,resolved,14.0,4.0,Can you provide training materials for our specific use case?
TKT_00001675,CUST_001411,2023-04-26,training,low,resolved,72.0,4.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00001676,CUST_000902,2024-07-27,bug_report,low,resolved,47.0,3.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00001677,CUST_008323,2022-11-07,data_export,medium,resolved,31.0,3.0,Export format is missing some columns we need. Can this be customized?
TKT_00001678,CUST_008323,2024-01-12,account_access,high,resolved,15.0,4.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00001679,CUST_008323,2024-05-11,bug_report,low,resolved,83.0,2.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00001680,CUST_001146,2022-11-29,feature_request,low,closed,74.0,3.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00001681,CUST_001146,2023-07-08,billing,low,resolved,56.0,2.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00001682,CUST_001146,2024-09-17,account_access,low,resolved,86.0,1.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00001683,CUST_001146,2023-03-14,performance,medium,resolved,19.0,3.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00001684,CUST_001146,2023-09-06,performance,medium,closed,32.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00001685,CUST_001146,2024-09-22,technical_issue,high,resolved,7.0,2.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00001686,CUST_008168,2024-01-17,integration_help,medium,resolved,27.0,3.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00001687,CUST_008168,2024-06-07,data_export,low,resolved,44.0,4.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00001688,CUST_008168,2024-01-23,bug_report,low,resolved,35.0,2.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00001689,CUST_001825,2024-06-01,billing,low,resolved,91.0,1.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00001690,CUST_001825,2024-04-08,technical_issue,high,resolved,9.0,4.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00001691,CUST_001825,2024-06-01,integration_help,high,closed,4.0,2.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00001692,CUST_001825,2024-06-24,data_export,low,resolved,65.0,4.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00001693,CUST_001825,2024-06-03,bug_report,medium,resolved,36.0,4.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00001694,CUST_009705,2024-04-29,billing,low,resolved,54.0,4.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00001695,CUST_009705,2024-01-10,feature_request,low,resolved,94.0,2.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00001696,CUST_009705,2024-05-11,bug_report,medium,resolved,34.0,3.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00001697,CUST_009705,2023-03-04,data_export,high,closed,6.0,4.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00001698,CUST_002223,2023-10-03,performance,high,resolved,4.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00001699,CUST_002223,2022-09-13,data_export,high,resolved,13.0,2.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00001700,CUST_002223,2024-06-25,integration_help,high,pending,,,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00001701,CUST_001487,2024-08-25,billing,low,resolved,80.0,3.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00001702,CUST_006653,2023-11-10,technical_issue,urgent,closed,1.0,4.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00001703,CUST_006653,2024-02-28,account_access,low,resolved,43.0,2.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00001704,CUST_004019,2024-03-01,billing,medium,resolved,39.0,3.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00001705,CUST_004019,2024-02-03,technical_issue,high,closed,6.0,4.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00001706,CUST_004019,2024-02-10,technical_issue,low,resolved,93.0,3.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00001707,CUST_003851,2024-08-27,data_export,low,resolved,43.0,2.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00001708,CUST_003851,2024-08-13,data_export,medium,resolved,27.0,3.0,Export format is missing some columns we need. Can this be customized?
TKT_00001709,CUST_003851,2024-05-16,technical_issue,low,resolved,87.0,2.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00001710,CUST_003851,2024-07-23,technical_issue,low,closed,66.0,4.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00001711,CUST_006651,2024-09-03,bug_report,medium,resolved,44.0,4.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00001712,CUST_006651,2024-09-17,account_access,medium,closed,15.0,3.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00001713,CUST_006651,2024-09-12,feature_request,medium,resolved,31.0,2.0,Better mobile experience would help our field team access data on the go.
