customer_id,signup_date,plan_type,company_size,industry,status,monthly_revenue
CUST_003107,2024-01-27,starter,small,real_estate,active,29.73
CUST_003108,2022-11-04,enterprise,medium,healthcare,active,573.92
CUST_003109,2022-05-06,starter,small,finance,active,31.61
CUST_003110,2022-10-14,starter,small,consulting,active,25.65
CUST_003111,2023-06-01,enterprise,medium,education,active,690.99
CUST_003112,2024-08-26,starter,small,education,active,30.57
CUST_003113,2024-09-30,professional,small,media,active,90.01
CUST_003114,2023-11-10,premium,small,education,active,561.05
CUST_003115,2023-04-16,professional,medium,non_profit,active,185.35
CUST_003116,2024-07-24,premium,medium,finance,active,1269.23
CUST_003117,2022-01-03,starter,medium,non_profit,churned,48.54
CUST_003118,2024-07-12,professional,small,technology,active,105.84
CUST_003119,2023-02-28,professional,medium,real_estate,active,230.46
CUST_003120,2023-12-22,enterprise,large,media,active,1324.88
CUST_003121,2023-07-06,starter,large,healthcare,active,110.38
CUST_003122,2023-10-27,enterprise,medium,healthcare,active,608.26
CUST_003123,2024-07-02,professional,medium,media,active,212.71
CUST_003124,2022-12-28,professional,small,consulting,active,111.97
CUST_003125,2023-01-02,starter,medium,consulting,active,42.67
CUST_003126,2024-02-26,starter,small,technology,active,24.65
CUST_003127,2023-01-15,starter,small,retail,active,28.36
CUST_003128,2022-08-15,starter,small,technology,active,32.0
CUST_003129,2023-11-28,professional,medium,education,active,174.44
CUST_003130,2024-04-15,professional,large,non_profit,active,418.99
CUST_003131,2024-04-07,professional,small,retail,active,88.48
CUST_003132,2023-05-21,enterprise,small,education,active,243.6
CUST_003133,2023-05-20,professional,large,non_profit,active,352.57
CUST_003134,2022-07-20,starter,enterprise,consulting,active,168.03
CUST_003135,2022-10-12,professional,small,non_profit,active,99.01
CUST_003136,2022-06-24,enterprise,small,real_estate,active,262.37
CUST_003137,2024-01-27,starter,small,non_profit,active,31.0
CUST_003138,2023-09-10,professional,medium,non_profit,active,173.17
CUST_003139,2023-08-26,starter,small,finance,active,31.85
CUST_003140,2022-05-11,starter,large,manufacturing,active,116.17
CUST_003141,2024-05-26,professional,large,retail,active,459.81
CUST_003142,2024-01-17,enterprise,medium,manufacturing,active,525.17
CUST_003143,2023-11-26,starter,small,technology,active,34.71
CUST_003144,2023-12-11,professional,large,real_estate,active,417.27
CUST_003145,2023-11-29,enterprise,enterprise,real_estate,active,2766.62
CUST_003146,2022-01-03,starter,small,consulting,active,30.64
CUST_003147,2024-08-23,enterprise,enterprise,technology,active,2738.56
CUST_003148,2022-11-27,enterprise,large,consulting,active,1364.15
CUST_003149,2023-02-21,starter,small,manufacturing,active,24.61
CUST_003150,2023-06-15,professional,medium,media,active,198.65
CUST_003151,2023-06-14,professional,medium,technology,active,229.55
CUST_003152,2022-08-18,professional,small,technology,active,90.21
CUST_003153,2023-03-07,starter,small,real_estate,churned,28.41
CUST_003154,2022-01-06,starter,small,consulting,active,25.46
CUST_003155,2022-03-25,enterprise,medium,non_profit,churned,672.72
CUST_003156,2024-01-26,starter,small,retail,active,34.55
CUST_003157,2023-03-10,starter,medium,healthcare,active,57.17
CUST_003158,2022-07-21,enterprise,small,finance,active,278.58
CUST_003159,2022-03-06,professional,medium,healthcare,active,161.42
CUST_003160,2023-03-19,starter,medium,technology,active,50.81
CUST_003161,2023-10-04,professional,medium,education,churned,226.1
CUST_003162,2022-09-11,professional,medium,healthcare,active,196.9
CUST_003163,2024-09-08,starter,small,education,active,32.86
CUST_003164,2024-04-21,enterprise,enterprise,education,active,2417.88
CUST_003165,2022-08-31,starter,small,healthcare,active,32.2
CUST_003166,2023-09-27,professional,small,media,active,109.46
CUST_003167,2023-10-03,professional,medium,media,active,205.28
CUST_003168,2022-03-29,professional,small,technology,active,115.5
CUST_003169,2023-01-22,starter,small,education,active,33.52
CUST_003170,2023-12-12,starter,small,healthcare,active,32.28
CUST_003171,2022-03-05,professional,small,media,active,81.37
CUST_003172,2023-09-18,enterprise,medium,consulting,active,494.96
CUST_003173,2023-11-25,starter,small,technology,active,29.69
CUST_003174,2022-10-29,premium,small,consulting,active,575.44
CUST_003175,2023-09-25,enterprise,medium,consulting,active,535.05
CUST_003176,2023-09-06,starter,small,non_profit,active,23.32
CUST_003177,2023-01-29,starter,small,media,active,32.42
CUST_003178,2024-06-20,premium,large,non_profit,active,2513.41
CUST_003179,2022-12-14,professional,medium,technology,active,195.34
CUST_003180,2022-12-03,enterprise,large,non_profit,active,1051.51
CUST_003181,2022-04-16,starter,small,technology,active,30.1
CUST_003182,2022-03-11,starter,small,non_profit,active,32.36
CUST_003183,2022-07-18,starter,small,non_profit,active,24.66
CUST_003184,2023-06-06,starter,small,manufacturing,active,27.32
CUST_003185,2023-05-08,enterprise,medium,non_profit,active,585.73
CUST_003186,2022-09-06,professional,medium,finance,active,222.64
CUST_003187,2022-03-03,premium,large,finance,active,2218.28
CUST_003188,2023-03-23,starter,small,real_estate,active,34.33
CUST_003189,2024-02-12,enterprise,medium,education,active,553.76
CUST_003190,2024-06-25,premium,enterprise,real_estate,active,5327.84
CUST_003191,2022-05-31,professional,medium,media,active,183.77
CUST_003192,2022-12-18,starter,small,manufacturing,active,27.48
CUST_003193,2022-01-09,professional,small,real_estate,active,102.42
CUST_003194,2023-11-26,enterprise,medium,finance,active,492.93
CUST_003195,2023-06-04,starter,small,real_estate,active,33.16
CUST_003196,2023-03-09,starter,small,education,active,25.47
CUST_003197,2022-07-25,professional,medium,retail,active,221.71
CUST_003198,2022-12-16,professional,enterprise,retail,active,852.65
CUST_003199,2023-12-13,starter,small,media,active,30.16
CUST_003200,2022-12-06,professional,small,non_profit,churned,101.62
CUST_003201,2022-12-10,enterprise,medium,non_profit,active,550.99
CUST_003202,2022-12-03,professional,small,finance,active,83.35
CUST_003203,2024-06-16,professional,small,technology,active,98.84
CUST_003204,2024-07-31,starter,small,technology,active,30.61
CUST_003205,2023-12-11,premium,medium,retail,active,1182.95
CUST_003206,2022-08-07,starter,small,retail,active,28.78
CUST_003207,2024-02-26,professional,large,education,active,448.04
CUST_003208,2023-01-20,starter,small,retail,active,27.84
CUST_003209,2024-04-25,enterprise,small,technology,active,282.59
CUST_003210,2022-03-17,professional,medium,education,active,161.59
CUST_003211,2022-04-28,enterprise,enterprise,finance,active,2198.04
CUST_003212,2022-07-19,starter,small,non_profit,active,33.79
CUST_003213,2023-01-04,starter,small,technology,active,34.51
CUST_003214,2022-07-23,enterprise,large,retail,active,1095.45
CUST_003215,2022-08-13,starter,small,manufacturing,active,31.54
CUST_003216,2022-12-14,premium,medium,real_estate,active,1077.16
CUST_003217,2022-07-20,professional,large,technology,churned,347.3
CUST_003218,2022-09-26,professional,medium,healthcare,active,160.87
CUST_003219,2023-11-25,starter,medium,finance,active,46.63
CUST_003220,2024-03-17,starter,small,healthcare,active,27.13
CUST_003221,2022-08-04,starter,small,manufacturing,active,28.49
CUST_003222,2023-01-14,starter,medium,education,active,52.15
CUST_003223,2024-08-21,professional,medium,real_estate,active,236.98
CUST_003224,2023-10-01,enterprise,enterprise,consulting,active,2762.1
CUST_003225,2022-03-08,starter,small,healthcare,active,24.88
CUST_003226,2024-08-04,premium,large,finance,active,2681.98
CUST_003227,2022-07-16,starter,small,real_estate,active,27.59
CUST_003228,2023-01-19,starter,large,education,active,102.94
CUST_003229,2024-09-27,professional,medium,retail,active,232.51
CUST_003230,2024-02-21,starter,small,non_profit,active,30.01
CUST_003231,2024-05-24,professional,small,real_estate,active,90.85
CUST_003232,2022-06-02,professional,large,education,active,358.65
CUST_003233,2023-10-07,starter,large,manufacturing,active,113.76
CUST_003234,2024-05-21,starter,medium,real_estate,active,58.18
CUST_003235,2024-06-26,enterprise,large,media,active,1059.55
CUST_003236,2022-03-25,enterprise,medium,media,active,668.72
CUST_003237,2023-09-22,premium,medium,healthcare,active,1039.5
CUST_003238,2023-02-02,premium,medium,real_estate,active,1138.7
CUST_003239,2023-06-16,starter,medium,media,active,42.71
CUST_003240,2023-12-31,starter,medium,education,active,49.5
CUST_003241,2023-05-10,professional,medium,media,active,196.91
CUST_003242,2023-08-19,starter,medium,consulting,active,51.71
CUST_003243,2024-03-20,starter,small,non_profit,active,30.74
CUST_003244,2022-08-01,enterprise,enterprise,retail,active,2777.93
CUST_003245,2023-04-08,professional,small,retail,active,94.88
CUST_003246,2022-11-10,starter,medium,consulting,active,56.62
CUST_003247,2023-08-09,starter,small,finance,active,34.05
CUST_003248,2023-01-19,professional,enterprise,manufacturing,active,815.16
CUST_003249,2022-05-18,starter,small,healthcare,active,26.62
CUST_003250,2023-06-16,professional,small,education,active,88.32
CUST_003251,2022-02-12,starter,small,media,active,29.14
CUST_003252,2022-12-11,starter,small,consulting,active,28.43
CUST_003253,2023-03-19,professional,small,consulting,active,93.75
CUST_003254,2023-05-25,premium,medium,education,active,1090.14
CUST_003255,2022-01-26,enterprise,large,finance,churned,1171.03
CUST_003256,2022-09-29,professional,small,healthcare,active,93.42
CUST_003257,2022-03-26,enterprise,large,manufacturing,active,1363.31
CUST_003258,2023-06-10,starter,medium,real_estate,churned,51.82
CUST_003259,2024-03-15,enterprise,large,manufacturing,active,1403.6
CUST_003260,2022-04-11,professional,enterprise,healthcare,churned,662.0
CUST_003261,2022-02-09,starter,small,real_estate,active,25.52
CUST_003262,2022-07-21,starter,medium,education,churned,44.1
CUST_003263,2024-02-03,premium,small,manufacturing,active,524.88
CUST_003264,2023-09-11,professional,small,finance,active,118.74
CUST_003265,2024-02-10,professional,small,real_estate,active,115.33
CUST_003266,2022-01-09,premium,medium,manufacturing,active,1094.37
CUST_003267,2022-12-21,starter,large,consulting,active,116.65
CUST_003268,2024-04-21,starter,small,non_profit,active,31.99
CUST_003269,2022-01-13,enterprise,medium,media,active,635.92
CUST_003270,2024-02-19,professional,small,finance,active,113.47
CUST_003271,2022-08-22,professional,small,retail,active,107.84
CUST_003272,2022-08-03,professional,enterprise,media,active,713.9
CUST_003273,2023-08-25,starter,small,real_estate,active,31.99
CUST_003274,2024-01-10,professional,medium,media,active,186.32
CUST_003275,2022-03-29,starter,small,education,active,33.01
CUST_003276,2023-03-16,starter,small,consulting,active,25.63
CUST_003277,2023-04-06,starter,medium,real_estate,active,39.79
CUST_003278,2022-05-23,enterprise,medium,non_profit,active,688.55
CUST_003279,2022-11-09,starter,small,technology,active,29.0
CUST_003280,2023-11-06,premium,medium,education,active,1122.18
CUST_003281,2023-03-06,starter,small,consulting,churned,31.15
CUST_003282,2023-02-18,starter,small,real_estate,active,26.68
CUST_003283,2023-08-25,starter,small,technology,active,29.78
CUST_003284,2022-02-02,professional,medium,finance,active,171.43
CUST_003285,2024-09-02,starter,small,education,active,29.79
CUST_003286,2024-03-29,starter,medium,non_profit,active,57.11
CUST_003287,2023-08-11,professional,small,consulting,active,118.01
CUST_003288,2022-07-29,professional,small,consulting,active,81.72
CUST_003289,2023-01-31,professional,large,retail,active,394.97
CUST_003290,2022-12-03,starter,small,non_profit,active,34.36
CUST_003291,2023-10-17,premium,large,manufacturing,active,2008.67
CUST_003292,2022-04-17,starter,medium,real_estate,active,42.68
CUST_003293,2024-04-26,professional,medium,non_profit,active,198.09
CUST_003294,2022-07-11,starter,small,retail,active,24.01
CUST_003295,2024-09-13,professional,small,consulting,active,90.44
CUST_003296,2022-08-27,starter,small,manufacturing,active,30.85
CUST_003297,2022-03-13,professional,small,media,churned,81.48
CUST_003298,2023-06-15,starter,medium,technology,active,42.57
CUST_003299,2024-05-30,starter,small,consulting,active,27.74
CUST_003300,2022-04-24,professional,large,finance,active,404.82
CUST_003301,2023-05-05,professional,medium,healthcare,churned,190.16
CUST_003302,2024-07-14,professional,small,retail,active,84.35
CUST_003303,2022-07-30,starter,medium,manufacturing,active,47.67
CUST_003304,2023-12-28,starter,small,media,active,25.04
CUST_003305,2023-08-12,professional,large,manufacturing,active,412.96
CUST_003306,2023-05-30,enterprise,large,media,active,1091.3
CUST_003307,2022-01-08,starter,small,finance,active,28.37
CUST_003308,2024-04-24,professional,small,consulting,active,103.15
CUST_003309,2022-09-10,starter,small,real_estate,active,27.02
CUST_003310,2023-08-06,enterprise,medium,media,active,589.47
CUST_003311,2023-08-13,starter,small,technology,active,31.75
CUST_003312,2022-10-22,starter,small,media,active,27.22
CUST_003313,2024-05-12,starter,large,manufacturing,active,94.69
CUST_003314,2024-04-23,enterprise,large,finance,active,1158.26
CUST_003315,2022-07-03,professional,medium,non_profit,churned,217.57
CUST_003316,2023-04-14,starter,small,consulting,active,33.77
CUST_003317,2022-07-07,professional,medium,non_profit,active,166.8
CUST_003318,2023-12-17,professional,medium,technology,active,178.28
CUST_003319,2024-06-10,professional,large,finance,active,362.89
CUST_003320,2023-10-06,starter,small,real_estate,active,26.59
CUST_003321,2024-07-27,enterprise,medium,healthcare,active,646.45
CUST_003322,2024-01-10,professional,small,retail,active,115.19
CUST_003323,2023-02-26,starter,small,real_estate,active,24.61
CUST_003324,2023-01-13,enterprise,large,healthcare,active,1321.49
CUST_003325,2023-06-01,enterprise,medium,education,active,577.46
CUST_003326,2022-06-18,professional,small,manufacturing,active,87.41
CUST_003327,2022-02-15,starter,small,media,active,23.51
CUST_003328,2023-10-17,starter,small,media,active,27.62
CUST_003329,2024-02-03,starter,small,consulting,active,33.13
CUST_003330,2023-02-11,starter,small,technology,active,23.32
CUST_003331,2022-04-28,professional,medium,finance,active,185.24
CUST_003332,2024-02-06,professional,small,media,active,98.4
CUST_003333,2022-03-11,enterprise,large,healthcare,active,1222.23
CUST_003334,2022-09-06,professional,small,media,active,84.75
CUST_003335,2024-04-20,starter,small,manufacturing,churned,32.96
CUST_003336,2022-06-24,professional,small,technology,active,103.24
CUST_003337,2022-07-01,starter,small,manufacturing,active,24.64
CUST_003338,2024-01-30,professional,small,consulting,churned,85.87
CUST_003339,2023-11-19,starter,medium,technology,active,52.48
CUST_003340,2022-06-07,professional,medium,media,churned,187.7
CUST_003341,2022-08-10,starter,medium,technology,active,56.7
CUST_003342,2023-06-30,professional,large,retail,active,389.75
CUST_003343,2022-02-18,starter,medium,real_estate,active,51.76
CUST_003344,2024-01-04,starter,small,healthcare,active,27.73
CUST_003345,2022-11-12,starter,medium,media,active,40.23
CUST_003346,2022-01-05,starter,medium,technology,active,54.34
CUST_003347,2024-02-25,enterprise,medium,retail,active,701.75
CUST_003348,2023-01-19,enterprise,medium,retail,active,527.12
